Date,Time,fester Säuregehalt,flüchtiger Säuregehalt,Zitronensäure,Restzucker,Chloride,NOx(GT),PT08.S3(NOx),freies Schwefeldioxid,Gesamtschwefeldioxid,Dichte,Temperatur,Sulfate,Alkohol,CO_per_NO2,Temp_Stufe,cluster
16/05/2004,05.00.00,0.4,792.0,-200.0,2.2,599.0,32.0,1262.0,45.0,1235.0,564.0,13.5,50.1,0.7706,0.008888888888888889,mäßig,0
16/05/2004,06.00.00,0.4,822.0,-200.0,2.0,581.0,34.0,1326.0,47.0,1256.0,602.0,14.2,49.9,0.8025,0.00851063829787234,mäßig,0
16/05/2004,07.00.00,0.8,918.0,-200.0,4.2,721.0,57.0,1069.0,58.0,1353.0,785.0,13.8,51.4,0.8059,0.013793103448275864,mäßig,0
16/05/2004,08.00.00,0.9,975.0,-200.0,5.2,774.0,73.0,1001.0,69.0,1393.0,878.0,16.3,45.1,0.8286,0.013043478260869566,mäßig,0
16/05/2004,09.00.00,1.6,1047.0,-200.0,8.2,908.0,119.0,913.0,89.0,1458.0,981.0,19.2,35.4,0.7812,0.017977528089887642,mäßig,0
16/05/2004,10.00.00,2.0,1053.0,-200.0,9.8,970.0,138.0,930.0,105.0,1473.0,991.0,25.5,21.1,0.677,0.01904761904761905,warm,0
16/05/2004,11.00.00,1.6,1017.0,-200.0,7.9,897.0,96.0,1013.0,92.0,1400.0,780.0,28.2,19.0,0.7164,0.017391304347826087,warm,0
16/05/2004,12.00.00,1.4,1021.0,-200.0,7.7,889.0,80.0,1022.0,82.0,1405.0,684.0,29.5,19.8,0.8013,0.017073170731707315,warm,0
16/05/2004,13.00.00,0.9,941.0,-200.0,4.8,753.0,45.0,1173.0,56.0,1311.0,468.0,30.6,19.4,0.8348,0.016071428571428573,warm,0
16/05/2004,14.00.00,0.9,991.0,-200.0,5.3,776.0,45.0,1122.0,60.0,1375.0,468.0,29.9,22.0,0.9181,0.015000000000000001,warm,0
16/05/2004,15.00.00,1.2,1117.0,-200.0,7.1,862.0,54.0,995.0,64.0,1476.0,530.0,31.5,21.9,0.997,0.01875,warm,0
16/05/2004,16.00.00,1.4,1217.0,-200.0,9.2,947.0,66.0,887.0,85.0,1566.0,648.0,31.2,24.6,1.0987,0.016470588235294115,warm,0
16/05/2004,17.00.00,1.9,1248.0,-200.0,10.1,982.0,95.0,880.0,107.0,1617.0,746.0,30.4,26.5,1.1347,0.01775700934579439,warm,0
16/05/2004,18.00.00,1.8,1242.0,-200.0,9.9,973.0,99.0,856.0,106.0,1632.0,819.0,26.8,33.5,1.1602,0.016981132075471698,warm,0
16/05/2004,19.00.00,2.7,1403.0,-200.0,15.1,1151.0,147.0,747.0,125.0,1820.0,1125.0,25.5,37.4,1.1995,0.0216,warm,1
16/05/2004,20.00.00,2.4,1238.0,-200.0,10.6,999.0,129.0,833.0,118.0,1648.0,1013.0,23.7,39.4,1.1381,0.020338983050847456,warm,1
16/05/2004,21.00.00,1.6,1093.0,-200.0,7.0,858.0,96.0,975.0,95.0,1495.0,816.0,22.9,37.0,1.0197,0.016842105263157894,warm,0
16/05/2004,22.00.00,1.4,1034.0,-200.0,5.9,805.0,92.0,1030.0,97.0,1416.0,750.0,20.8,36.3,0.8775,0.014432989690721649,warm,0
16/05/2004,23.00.00,1.4,934.0,-200.0,5.6,795.0,88.0,1098.0,93.0,1328.0,673.0,20.3,28.5,0.6686,0.015053763440860214,warm,0
17/05/2004,00.00.00,1.4,913.0,-200.0,5.4,785.0,89.0,1110.0,85.0,1273.0,692.0,19.6,26.5,0.5974,0.016470588235294115,mäßig,0
17/05/2004,01.00.00,0.9,835.0,-200.0,3.7,691.0,52.0,1265.0,67.0,1182.0,517.0,19.1,25.9,0.5673,0.013432835820895522,mäßig,0
17/05/2004,02.00.00,0.5,773.0,-200.0,1.8,568.0,25.0,1474.0,37.0,1113.0,392.0,18.4,27.6,0.5799,0.013513513513513514,mäßig,0
17/05/2004,03.00.00,0.4,771.0,-200.0,1.4,533.0,-200.0,1566.0,-200.0,1110.0,360.0,17.4,30.2,0.5945,-0.002,mäßig,0
17/05/2004,04.00.00,-200.0,805.0,-200.0,1.4,534.0,28.0,1454.0,40.0,1112.0,409.0,16.3,34.1,0.6257,-5.0,mäßig,0
17/05/2004,05.00.00,0.5,930.0,-200.0,3.5,684.0,65.0,1059.0,75.0,1220.0,779.0,15.8,36.5,0.6535,0.006666666666666667,mäßig,0
17/05/2004,06.00.00,1.3,1009.0,-200.0,7.0,859.0,132.0,944.0,102.0,1420.0,1016.0,16.0,38.1,0.6879,0.012745098039215686,mäßig,0
17/05/2004,07.00.00,2.6,1196.0,-200.0,14.4,1131.0,216.0,775.0,113.0,1675.0,1243.0,17.6,35.0,0.6965,0.023008849557522124,mäßig,1
17/05/2004,08.00.00,2.0,1010.0,-200.0,8.9,937.0,180.0,945.0,142.0,1444.0,949.0,18.5,31.2,0.6611,0.014084507042253521,mäßig,0
17/05/2004,09.00.00,1.8,990.0,-200.0,8.6,924.0,140.0,974.0,90.0,1404.0,861.0,19.8,28.5,0.652,0.02,mäßig,0
17/05/2004,10.00.00,1.7,988.0,-200.0,8.5,918.0,141.0,1007.0,94.0,1393.0,850.0,22.3,24.1,0.6394,0.018085106382978722,warm,0
17/05/2004,11.00.00,1.5,979.0,-200.0,8.3,910.0,123.0,1028.0,92.0,1396.0,788.0,24.2,21.7,0.6451,0.016304347826086956,warm,0
17/05/2004,12.00.00,1.9,1029.0,-200.0,10.1,983.0,129.0,950.0,97.0,1470.0,879.0,25.1,20.8,0.6516,0.01958762886597938,warm,0
17/05/2004,13.00.00,1.7,984.0,-200.0,9.1,945.0,115.0,990.0,88.0,1423.0,747.0,25.8,19.5,0.6392,0.019318181818181818,warm,0
17/05/2004,14.00.00,1.5,985.0,-200.0,8.5,919.0,104.0,1028.0,86.0,1387.0,700.0,26.3,18.9,0.6344,0.01744186046511628,warm,0
17/05/2004,15.00.00,1.7,981.0,-200.0,7.7,886.0,129.0,1054.0,99.0,1363.0,695.0,25.8,18.6,0.608,0.01717171717171717,warm,0
17/05/2004,16.00.00,1.7,1020.0,-200.0,9.0,941.0,138.0,1016.0,95.0,1425.0,756.0,25.7,19.4,0.6304,0.017894736842105262,warm,0
17/05/2004,17.00.00,2.4,1106.0,-200.0,13.4,1097.0,135.0,902.0,105.0,1552.0,941.0,26.7,17.1,0.5909,0.022857142857142857,warm,0
17/05/2004,18.00.00,3.1,1153.0,-200.0,15.6,1168.0,163.0,842.0,121.0,1644.0,1021.0,24.3,19.8,0.5933,0.0256198347107438,warm,1
17/05/2004,19.00.00,3.4,1215.0,-200.0,17.8,1234.0,180.0,796.0,125.0,1735.0,1167.0,23.5,20.8,0.5937,0.0272,warm,1
17/05/2004,20.00.00,3.0,1094.0,-200.0,12.7,1072.0,170.0,888.0,122.0,1545.0,1105.0,22.0,24.0,0.6263,0.02459016393442623,warm,0
17/05/2004,21.00.00,1.2,944.0,-200.0,6.4,832.0,72.0,1072.0,81.0,1350.0,712.0,21.1,26.2,0.6481,0.014814814814814814,warm,0
17/05/2004,22.00.00,1.2,964.0,-200.0,7.1,861.0,69.0,1014.0,73.0,1398.0,735.0,20.9,28.8,0.7014,0.01643835616438356,warm,0
17/05/2004,23.00.00,1.3,1003.0,-200.0,7.4,872.0,79.0,988.0,80.0,1439.0,851.0,20.2,31.2,0.7304,0.01625,warm,0
18/05/2004,00.00.00,1.0,914.0,-200.0,5.2,774.0,53.0,1091.0,65.0,1323.0,706.0,20.0,31.5,0.7262,0.015384615384615385,mäßig,0
18/05/2004,01.00.00,0.4,839.0,-200.0,2.4,609.0,36.0,1276.0,59.0,1286.0,643.0,20.8,32.3,0.7813,0.006779661016949153,warm,0
18/05/2004,02.00.00,0.3,830.0,-200.0,2.0,582.0,30.0,1310.0,50.0,1264.0,608.0,20.0,34.5,0.7954,0.006,mäßig,0
18/05/2004,03.00.00,0.2,812.0,-200.0,1.2,521.0,-200.0,1413.0,-200.0,1233.0,469.0,21.2,32.9,0.8178,-0.001,warm,0
18/05/2004,04.00.00,-200.0,832.0,-200.0,1.5,547.0,15.0,1320.0,23.0,1254.0,469.0,18.3,40.0,0.8345,-8.695652173913043,mäßig,0
18/05/2004,05.00.00,0.5,903.0,-200.0,3.1,656.0,38.0,1155.0,37.0,1361.0,618.0,17.0,44.6,0.8593,0.013513513513513514,mäßig,0
18/05/2004,06.00.00,0.9,1022.0,-200.0,6.3,825.0,68.0,931.0,54.0,1487.0,931.0,17.1,45.3,0.8784,0.016666666666666666,mäßig,0
18/05/2004,07.00.00,2.7,1378.0,-200.0,19.3,1277.0,192.0,628.0,94.0,1970.0,1519.0,17.1,46.5,0.901,0.028723404255319152,mäßig,1
18/05/2004,08.00.00,6.5,1745.0,-200.0,38.9,1748.0,346.0,484.0,139.0,2605.0,2054.0,18.8,39.7,0.8547,0.046762589928057555,mäßig,1
18/05/2004,09.00.00,3.2,1326.0,-200.0,14.6,1137.0,225.0,719.0,115.0,1760.0,1550.0,20.3,38.1,0.8946,0.02782608695652174,warm,1
18/05/2004,10.00.00,2.4,1215.0,-200.0,12.3,1062.0,199.0,794.0,119.0,1650.0,1381.0,25.3,27.0,0.8565,0.020168067226890754,warm,1
18/05/2004,11.00.00,1.9,1138.0,-200.0,11.0,1015.0,140.0,854.0,103.0,1604.0,1115.0,27.4,22.8,0.8219,0.018446601941747572,warm,1
18/05/2004,12.00.00,2.7,1244.0,-200.0,15.4,1162.0,162.0,765.0,123.0,1735.0,1189.0,30.0,20.0,0.8338,0.021951219512195124,warm,1
18/05/2004,13.00.00,2.9,1261.0,-200.0,17.0,1210.0,173.0,736.0,126.0,1769.0,1200.0,30.9,19.1,0.8394,0.023015873015873014,warm,1
18/05/2004,14.00.00,2.0,1182.0,-200.0,12.5,1066.0,121.0,818.0,106.0,1663.0,965.0,30.6,20.2,0.8719,0.018867924528301886,warm,0
18/05/2004,15.00.00,2.3,1208.0,-200.0,13.8,1111.0,133.0,783.0,127.0,1653.0,1018.0,32.2,18.9,0.8964,0.01811023622047244,warm,1
18/05/2004,16.00.00,1.9,1158.0,-200.0,10.1,981.0,96.0,862.0,105.0,1573.0,775.0,31.7,19.5,0.8981,0.018095238095238095,warm,0
18/05/2004,17.00.00,3.0,1346.0,-200.0,19.3,1278.0,141.0,701.0,130.0,1873.0,1193.0,30.9,20.5,0.8996,0.023076923076923078,warm,1
18/05/2004,18.00.00,4.4,1443.0,-200.0,22.7,1371.0,221.0,664.0,160.0,1988.0,1425.0,27.5,24.7,0.8899,0.027500000000000004,warm,1
18/05/2004,19.00.00,4.7,1440.0,-200.0,25.5,1443.0,232.0,635.0,162.0,2068.0,1594.0,25.8,27.0,0.8821,0.029012345679012348,warm,1
18/05/2004,20.00.00,3.4,1232.0,-200.0,15.8,1173.0,174.0,751.0,135.0,1750.0,1284.0,23.7,30.0,0.8633,0.025185185185185185,warm,1
18/05/2004,21.00.00,2.4,1159.0,-200.0,12.3,1061.0,138.0,812.0,122.0,1648.0,1174.0,22.2,33.4,0.8806,0.019672131147540982,warm,1
18/05/2004,22.00.00,1.2,1081.0,-200.0,8.7,929.0,65.0,910.0,75.0,1518.0,937.0,21.1,36.5,0.9019,0.016,warm,0
18/05/2004,23.00.00,1.7,1083.0,-200.0,8.3,911.0,107.0,883.0,96.0,1507.0,985.0,20.2,38.6,0.9016,0.017708333333333333,warm,0
19/05/2004,00.00.00,1.2,1069.0,-200.0,7.7,887.0,70.0,859.0,84.0,1542.0,1041.0,19.3,43.0,0.9535,0.014285714285714285,mäßig,0
19/05/2004,01.00.00,0.7,940.0,-200.0,4.2,724.0,44.0,1012.0,68.0,1407.0,867.0,19.2,43.6,0.9591,0.010294117647058823,mäßig,0
19/05/2004,02.00.00,0.5,901.0,-200.0,3.0,653.0,41.0,1094.0,65.0,1367.0,822.0,18.4,45.7,0.9599,0.007692307692307693,mäßig,0
19/05/2004,03.00.00,0.3,848.0,-200.0,1.8,571.0,-200.0,1224.0,-200.0,1297.0,624.0,18.7,44.3,0.9453,-0.0015,mäßig,0
19/05/2004,04.00.00,-200.0,846.0,-200.0,2.2,598.0,33.0,1211.0,52.0,1332.0,669.0,16.3,51.4,0.9468,-3.8461538461538463,mäßig,0
19/05/2004,05.00.00,0.3,848.0,-200.0,2.2,598.0,32.0,1219.0,46.0,1318.0,628.0,17.0,49.2,0.9459,0.006521739130434782,mäßig,0
19/05/2004,06.00.00,0.7,980.0,-200.0,5.7,800.0,46.0,983.0,54.0,1462.0,810.0,16.4,52.1,0.9612,0.012962962962962963,mäßig,0
19/05/2004,07.00.00,3.1,1408.0,-200.0,20.9,1321.0,173.0,618.0,94.0,2044.0,1495.0,16.4,53.4,0.9863,0.03297872340425532,mäßig,1
19/05/2004,08.00.00,6.2,1716.0,-200.0,36.7,1701.0,320.0,490.0,155.0,2545.0,2018.0,18.6,46.8,0.99,0.04,mäßig,1
19/05/2004,09.00.00,4.6,1475.0,-200.0,22.0,1351.0,294.0,625.0,165.0,2006.0,1696.0,21.0,41.1,1.0104,0.027878787878787878,warm,1
19/05/2004,10.00.00,2.6,1262.0,-200.0,13.4,1096.0,182.0,772.0,134.0,1711.0,1340.0,26.4,28.9,0.9785,0.019402985074626865,warm,1
19/05/2004,11.00.00,2.1,1156.0,-200.0,11.5,1034.0,154.0,813.0,122.0,1640.0,1123.0,27.7,26.3,0.9652,0.01721311475409836,warm,1
19/05/2004,12.00.00,2.0,1192.0,-200.0,13.4,1097.0,118.0,796.0,113.0,1688.0,971.0,30.1,22.1,0.9281,0.017699115044247787,warm,1
19/05/2004,13.00.00,2.2,1233.0,-200.0,15.2,1154.0,116.0,746.0,115.0,1740.0,1000.0,31.0,22.9,1.0144,0.0191304347826087,warm,1
19/05/2004,14.00.00,2.1,1208.0,-200.0,13.0,1083.0,121.0,792.0,118.0,1702.0,891.0,31.0,22.6,1.0012,0.017796610169491526,warm,0
19/05/2004,15.00.00,2.3,1215.0,-200.0,14.0,1116.0,116.0,784.0,125.0,1715.0,852.0,31.6,21.0,0.959,0.0184,warm,0
19/05/2004,16.00.00,2.5,1251.0,-200.0,15.5,1165.0,144.0,747.0,135.0,1774.0,975.0,30.4,24.7,1.0526,0.018518518518518517,warm,1
19/05/2004,17.00.00,3.4,1358.0,-200.0,19.3,1278.0,176.0,689.0,149.0,1899.0,1192.0,28.8,26.3,1.0271,0.022818791946308724,warm,1
19/05/2004,18.00.00,4.3,1379.0,-200.0,21.9,1349.0,214.0,645.0,162.0,1961.0,1373.0,26.4,30.1,1.0204,0.026543209876543208,warm,1
19/05/2004,19.00.00,3.8,1379.0,-200.0,21.1,1326.0,191.0,659.0,151.0,1961.0,1307.0,24.7,31.5,0.9672,0.025165562913907282,warm,1
19/05/2004,20.00.00,3.8,1373.0,-200.0,18.4,1252.0,205.0,670.0,154.0,1889.0,1325.0,22.9,36.5,1.0083,0.024675324675324673,warm,1
19/05/2004,21.00.00,2.0,1197.0,-200.0,9.3,950.0,110.0,823.0,118.0,1592.0,918.0,20.8,41.8,1.0155,0.01694915254237288,warm,0
19/05/2004,22.00.00,1.7,1238.0,-200.0,9.0,940.0,95.0,815.0,103.0,1622.0,877.0,19.7,47.1,1.0666,0.016504854368932037,mäßig,0
19/05/2004,23.00.00,2.0,1255.0,-200.0,9.6,963.0,126.0,781.0,122.0,1665.0,1024.0,18.9,52.2,1.1313,0.01639344262295082,mäßig,1
20/05/2004,00.00.00,1.5,1164.0,-200.0,8.2,908.0,90.0,821.0,102.0,1574.0,1019.0,18.5,50.1,1.0539,0.014705882352941176,mäßig,0
20/05/2004,01.00.00,0.8,1046.0,-200.0,5.8,803.0,48.0,900.0,73.0,1490.0,823.0,18.0,53.0,1.0832,0.010958904109589041,mäßig,0
20/05/2004,02.00.00,0.5,956.0,-200.0,3.1,661.0,38.0,1043.0,59.0,1398.0,701.0,18.4,51.7,1.0819,0.00847457627118644,mäßig,0
20/05/2004,03.00.00,0.3,885.0,-200.0,1.7,565.0,-200.0,1217.0,-200.0,1329.0,542.0,19.8,46.2,1.056,-0.0015,mäßig,0
20/05/2004,04.00.00,-200.0,877.0,-200.0,1.6,549.0,14.0,1265.0,26.0,1317.0,463.0,19.6,47.7,1.0736,-7.6923076923076925,mäßig,0
20/05/2004,05.00.00,0.3,925.0,-200.0,2.3,609.0,26.0,1168.0,35.0,1363.0,533.0,17.3,54.1,1.0582,0.008571428571428572,mäßig,0
20/05/2004,06.00.00,0.9,1086.0,-200.0,6.6,837.0,83.0,885.0,68.0,1553.0,906.0,15.8,59.0,1.0495,0.013235294117647059,mäßig,0
20/05/2004,07.00.00,2.8,1490.0,-200.0,19.6,1286.0,188.0,593.0,97.0,2053.0,1447.0,16.6,55.9,1.0486,0.028865979381443297,mäßig,1
20/05/2004,08.00.00,5.4,1763.0,-200.0,32.9,1617.0,253.0,489.0,146.0,2503.0,1835.0,18.7,52.8,1.1279,0.036986301369863014,mäßig,1
20/05/2004,09.00.00,4.0,1462.0,-200.0,18.1,1242.0,149.0,637.0,83.0,1961.0,1552.0,20.7,46.4,1.1227,0.04819277108433735,warm,1
20/05/2004,10.00.00,2.2,1232.0,-200.0,12.4,1062.0,155.0,787.0,117.0,1707.0,1092.0,26.1,30.0,0.9972,0.018803418803418806,warm,1
20/05/2004,11.00.00,2.2,1239.0,-200.0,12.5,1067.0,146.0,779.0,117.0,1702.0,1071.0,28.6,25.8,0.9989,0.018803418803418806,warm,1
20/05/2004,12.00.00,2.0,1218.0,-200.0,12.0,1051.0,121.0,796.0,108.0,1689.0,881.0,30.3,23.3,0.9869,0.018518518518518517,warm,0
20/05/2004,13.00.00,2.0,1235.0,-200.0,13.3,1094.0,111.0,756.0,107.0,1729.0,907.0,31.3,22.3,1.0043,0.018691588785046728,warm,1
20/05/2004,14.00.00,1.9,1196.0,-200.0,12.3,1061.0,116.0,791.0,120.0,1649.0,899.0,31.1,22.3,0.9888,0.01583333333333333,warm,0
20/05/2004,15.00.00,2.7,1288.0,-200.0,16.0,1179.0,167.0,717.0,150.0,1799.0,1074.0,32.4,20.4,0.9732,0.018000000000000002,warm,1
20/05/2004,16.00.00,2.2,1248.0,-200.0,13.7,1108.0,145.0,772.0,138.0,1701.0,969.0,32.6,19.3,0.935,0.01594202898550725,warm,1
20/05/2004,17.00.00,3.5,1401.0,-200.0,21.7,1342.0,192.0,663.0,148.0,1959.0,1267.0,31.2,20.3,0.9064,0.02364864864864865,warm,1
20/05/2004,18.00.00,4.1,1401.0,-200.0,23.7,1396.0,231.0,645.0,168.0,2009.0,1402.0,27.7,24.8,0.9106,0.0244047619047619,warm,1
20/05/2004,19.00.00,4.4,1444.0,-200.0,22.1,1354.0,248.0,655.0,172.0,1956.0,1437.0,25.7,27.9,0.908,0.025581395348837212,warm,1
20/05/2004,20.00.00,4.5,1379.0,-200.0,20.6,1312.0,267.0,683.0,179.0,1870.0,1382.0,24.1,29.9,0.8879,0.025139664804469275,warm,1
20/05/2004,21.00.00,2.9,1251.0,-200.0,13.4,1097.0,181.0,771.0,143.0,1680.0,1280.0,22.2,34.4,0.9072,0.02027972027972028,warm,1
20/05/2004,22.00.00,2.6,1269.0,-200.0,12.8,1077.0,163.0,773.0,137.0,1706.0,1250.0,20.7,38.0,0.9149,0.01897810218978102,warm,1
20/05/2004,23.00.00,2.1,1242.0,-200.0,12.3,1060.0,141.0,745.0,117.0,1693.0,1359.0,20.2,42.8,0.9983,0.01794871794871795,warm,1
21/05/2004,00.00.00,1.2,1045.0,-200.0,6.8,850.0,78.0,889.0,93.0,1506.0,1102.0,20.5,42.0,1.0004,0.012903225806451613,warm,0
21/05/2004,01.00.00,0.6,937.0,-200.0,3.8,698.0,42.0,1039.0,64.0,1382.0,768.0,20.1,42.0,0.9763,0.009375,warm,0
21/05/2004,02.00.00,0.3,875.0,-200.0,2.5,622.0,35.0,1167.0,58.0,1331.0,656.0,20.0,41.5,0.9571,0.005172413793103448,mäßig,0
21/05/2004,03.00.00,0.3,889.0,-200.0,2.7,633.0,-200.0,1123.0,-200.0,1344.0,683.0,16.3,51.6,0.9461,-0.0015,mäßig,0
21/05/2004,04.00.00,-200.0,888.0,-200.0,2.8,640.0,33.0,1089.0,47.0,1330.0,670.0,16.5,50.2,0.932,-4.25531914893617,mäßig,0
21/05/2004,05.00.00,0.3,881.0,-200.0,2.6,624.0,38.0,1135.0,47.0,1319.0,656.0,16.4,50.2,0.931,0.006382978723404255,mäßig,0
21/05/2004,06.00.00,0.7,998.0,-200.0,7.0,856.0,65.0,894.0,62.0,1488.0,926.0,14.9,54.7,0.9203,0.01129032258064516,mäßig,0
21/05/2004,07.00.00,4.2,1517.0,-200.0,26.2,1460.0,296.0,551.0,113.0,2205.0,1677.0,16.4,51.3,0.9474,0.03716814159292035,mäßig,1
21/05/2004,08.00.00,4.8,1522.0,-200.0,28.2,1509.0,303.0,543.0,126.0,2275.0,1828.0,18.2,46.2,0.9575,0.03809523809523809,mäßig,1
21/05/2004,09.00.00,3.4,1417.0,-200.0,20.2,1303.0,244.0,635.0,139.0,1964.0,1752.0,20.7,40.0,0.9639,0.02446043165467626,warm,1
21/05/2004,10.00.00,2.8,1329.0,-200.0,17.1,1214.0,216.0,700.0,148.0,1845.0,1581.0,26.5,27.0,0.9217,0.018918918918918916,warm,1
21/05/2004,11.00.00,1.8,1203.0,-200.0,11.2,1023.0,137.0,825.0,117.0,1622.0,1132.0,28.5,23.8,0.915,0.015384615384615385,warm,1
21/05/2004,12.00.00,1.9,1234.0,-200.0,11.6,1037.0,120.0,788.0,106.0,1658.0,1037.0,29.7,23.7,0.9714,0.017924528301886792,warm,1
21/05/2004,13.00.00,2.0,1286.0,-200.0,13.2,1090.0,100.0,750.0,98.0,1719.0,1023.0,31.7,21.7,0.9966,0.02040816326530612,warm,1
21/05/2004,14.00.00,1.9,1298.0,-200.0,12.7,1075.0,103.0,749.0,98.0,1690.0,1022.0,31.7,21.5,0.9902,0.019387755102040816,warm,1
21/05/2004,15.00.00,2.0,1308.0,-200.0,13.0,1084.0,123.0,757.0,110.0,1724.0,989.0,32.8,19.5,0.9515,0.01818181818181818,warm,1
21/05/2004,16.00.00,2.3,1276.0,-200.0,13.5,1099.0,136.0,783.0,114.0,1680.0,925.0,32.5,18.6,0.8948,0.020175438596491225,warm,1
21/05/2004,17.00.00,2.7,1234.0,-200.0,10.2,985.0,158.0,815.0,122.0,1572.0,795.0,30.2,22.6,0.9524,0.02213114754098361,warm,0
21/05/2004,18.00.00,3.6,1419.0,-200.0,20.1,1300.0,216.0,670.0,155.0,1923.0,1263.0,27.6,25.7,0.9382,0.023225806451612905,warm,1
21/05/2004,19.00.00,3.8,1325.0,-200.0,19.1,1273.0,211.0,716.0,145.0,1815.0,1184.0,25.9,24.9,0.8195,0.026206896551724135,warm,1
21/05/2004,20.00.00,3.5,1346.0,-200.0,17.5,1224.0,202.0,715.0,146.0,1794.0,1272.0,23.9,29.4,0.8589,0.023972602739726026,warm,1
21/05/2004,21.00.00,2.5,1241.0,-200.0,13.8,1110.0,147.0,772.0,130.0,1698.0,1177.0,22.3,32.1,0.8515,0.019230769230769232,warm,1
21/05/2004,22.00.00,2.5,1274.0,-200.0,13.3,1094.0,160.0,771.0,126.0,1682.0,1231.0,20.5,35.9,0.8565,0.01984126984126984,warm,1
21/05/2004,23.00.00,3.0,1321.0,-200.0,14.8,1144.0,162.0,732.0,127.0,1745.0,1243.0,19.8,37.2,0.8509,0.023622047244094488,mäßig,1
22/05/2004,00.00.00,3.7,1424.0,-200.0,18.0,1240.0,194.0,662.0,126.0,1841.0,1427.0,19.1,41.9,0.9158,0.029365079365079365,mäßig,1
22/05/2004,01.00.00,3.3,1357.0,-200.0,16.0,1178.0,167.0,674.0,124.0,1782.0,1454.0,17.8,46.1,0.9344,0.02661290322580645,mäßig,1
22/05/2004,02.00.00,1.5,1123.0,-200.0,9.7,966.0,91.0,770.0,93.0,1594.0,1183.0,17.6,47.6,0.9465,0.016129032258064516,mäßig,1
22/05/2004,03.00.00,0.7,1003.0,-200.0,6.2,820.0,-200.0,902.0,-200.0,1455.0,908.0,17.9,46.3,0.9394,-0.0034999999999999996,mäßig,0
22/05/2004,04.00.00,-200.0,951.0,-200.0,4.0,713.0,42.0,994.0,58.0,1385.0,821.0,16.9,49.8,0.9544,-3.4482758620689653,mäßig,0
22/05/2004,05.00.00,0.5,941.0,-200.0,3.6,687.0,50.0,1024.0,59.0,1374.0,777.0,15.8,53.8,0.9615,0.00847457627118644,mäßig,0
22/05/2004,06.00.00,0.5,986.0,-200.0,4.6,745.0,61.0,959.0,66.0,1426.0,888.0,16.5,53.5,0.9928,0.007575757575757576,mäßig,0
22/05/2004,07.00.00,1.2,1153.0,-200.0,9.2,947.0,107.0,795.0,80.0,1643.0,1076.0,17.2,52.9,1.0276,0.015,mäßig,0
22/05/2004,08.00.00,2.2,1323.0,-200.0,14.6,1137.0,139.0,696.0,94.0,1846.0,1285.0,19.3,48.3,1.0723,0.02340425531914894,mäßig,1
22/05/2004,09.00.00,2.2,1315.0,-200.0,11.7,1040.0,165.0,743.0,102.0,1740.0,1315.0,20.6,47.1,1.1287,0.021568627450980395,warm,1
22/05/2004,10.00.00,2.1,1303.0,-200.0,11.0,1015.0,139.0,777.0,96.0,1731.0,1250.0,23.7,40.0,1.153,0.021875000000000002,warm,1
22/05/2004,11.00.00,1.8,1238.0,-200.0,11.6,1037.0,113.0,813.0,91.0,1698.0,978.0,25.6,32.5,1.053,0.01978021978021978,warm,1
22/05/2004,12.00.00,2.2,1259.0,-200.0,12.9,1080.0,138.0,772.0,104.0,1736.0,1072.0,27.2,28.1,0.9989,0.021153846153846155,warm,1
22/05/2004,13.00.00,2.0,1246.0,-200.0,12.6,1070.0,104.0,770.0,84.0,1747.0,1064.0,27.9,28.1,1.0394,0.023809523809523808,warm,1
22/05/2004,14.00.00,1.4,1154.0,-200.0,8.3,912.0,78.0,872.0,76.0,1605.0,825.0,28.3,27.8,1.0539,0.018421052631578946,warm,0
22/05/2004,15.00.00,1.8,1237.0,-200.0,10.5,997.0,97.0,800.0,87.0,1688.0,924.0,29.2,27.0,1.081,0.020689655172413793,warm,0
22/05/2004,16.00.00,2.1,1315.0,-200.0,11.7,1041.0,115.0,773.0,101.0,1767.0,966.0,28.9,29.3,1.1503,0.020792079207920793,warm,1
22/05/2004,17.00.00,2.8,1466.0,-200.0,15.8,1174.0,152.0,680.0,115.0,1965.0,1302.0,25.4,39.8,1.2771,0.02434782608695652,warm,1
22/05/2004,18.00.00,2.8,1409.0,-200.0,13.9,1113.0,157.0,710.0,110.0,1850.0,1256.0,25.2,40.1,1.2642,0.025454545454545452,warm,1
22/05/2004,19.00.00,2.7,1366.0,-200.0,15.7,1171.0,132.0,693.0,103.0,1933.0,1068.0,24.5,39.4,1.1963,0.02621359223300971,warm,1
22/05/2004,20.00.00,1.8,1241.0,-200.0,10.9,1011.0,98.0,781.0,90.0,1748.0,1070.0,22.3,45.4,1.2088,0.02,warm,1
22/05/2004,21.00.00,1.2,1123.0,-200.0,6.4,832.0,65.0,930.0,68.0,1565.0,792.0,21.2,48.3,1.2034,0.01764705882352941,warm,0
22/05/2004,22.00.00,2.6,1321.0,-200.0,12.7,1075.0,101.0,757.0,85.0,1891.0,1017.0,20.6,50.5,1.2082,0.03058823529411765,warm,1
22/05/2004,23.00.00,3.1,1397.0,-200.0,15.3,1159.0,134.0,681.0,100.0,1949.0,1207.0,20.2,52.9,1.234,0.031,warm,1
23/05/2004,00.00.00,4.1,1507.0,-200.0,20.5,1311.0,177.0,608.0,114.0,2107.0,1499.0,19.8,54.5,1.2488,0.03596491228070175,mäßig,1
